Date,ETN,GEV,PH,PH weight,GEV weight,ETN weight,weightedReturn
2024-09-11,1.030662573045782,1.035344780985952,1.0056789948179172,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0238954496165502
2024-09-12,1.0209998772268376,1.0292613239647577,1.0053900545108803,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0185504185674918
2024-09-13,1.0079767569924194,1.0479397536068167,1.0064336002474705,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0207833702822353
2024-09-16,1.002452611045804,1.0192383690636015,1.0092165207332642,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0103025002808899
2024-09-17,1.016898028705716,1.0314009613568234,1.0140586398066156,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0207858766230515
2024-09-18,1.0093669590840688,0.9937592548976326,1.0063785089717643,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0031682409844884
2024-09-19,1.0453518426635582,1.0372555155128418,1.0279458995837591,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.036851085920053
2024-09-20,1.0051077807914377,1.004131692643819,0.9963582818866585,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0018659184406384
2024-09-23,0.9975500066679959,1.0247290206457758,0.9919040229282097,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0047276834139938
2024-09-24,0.9927225430416391,1.0157039180334757,1.0107479965559572,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.006391485877024
2024-09-25,1.0035431644535737,0.9983169076565235,0.9943232811534125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9987277844211698
2024-09-26,1.0136052110539682,0.9849833580774394,1.0218391352691232,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0068092348001767
2024-09-27,0.9862771392984542,0.9945863726563048,0.9958610671253766,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9922415263600453
2024-09-30,1.0091033433669403,1.0204914108831236,0.9984985526659415,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0093644356386684
2024-10-01,0.9883538074847132,1.0060789070424863,0.9973409279144447,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9972578808138813
2024-10-02,1.001251662259832,0.9834717602171781,0.9958104721756051,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9935112982175383
2024-10-03,0.9968595457877464,1.009473248599079,0.9981035729519917,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.001478789112939
2024-10-04,1.0186261985339893,1.042838084029884,1.0069775404412598,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.022813941001711
2024-10-07,1.0047441075710524,0.9885163284590018,0.9984619063135903,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9972407807812148
2024-10-08,1.0028388573196294,1.0065892451460072,0.9962363171604414,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0018881398753592
2024-10-09,1.007956440273458,1.0088168562045026,1.0086873841004793,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0084868935261466
2024-10-10,0.996127111564887,0.9925731013704278,0.9979931662566472,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.995564459730654
2024-10-11,1.0132071159017677,1.0085783156183037,1.0089148339127318,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0102334218109343
2024-10-14,1.012361106404922,1.0097791830691718,1.0100135998577024,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0107179631105987
2024-10-15,0.978096727978723,0.9883486675334243,0.9914378677663087,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9859610877594853
2024-10-16,1.0090522545869585,1.0315739963971091,0.9991534651005852,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.013259905361551
2024-10-17,1.0216651593041743,0.9899189062284708,1.0037020451597938,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.005095370230813
2024-10-18,0.9991103771998883,1.0026470944292885,1.0009377789984621,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0008984168758797
2024-10-21,0.9968122196128777,1.0136036321278843,0.9981262960713722,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0028473826040445
2024-10-22,0.9898577922213846,0.9999638763151625,0.9844191118496864,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9914135934620778
2024-10-23,1.004104204556583,1.0125171981546557,1.0006672540421164,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0057628855844516
2024-10-24,1.00095675537993,1.0611689687258063,0.9911705174424911,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0177654138494092
2024-10-25,0.997683045333406,0.988350257330426,0.9961546259578401,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9940626428738907
2024-10-28,1.0029609821764514,0.9853172296295044,1.0030721313330158,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9971167810463238
2024-10-29,1.000115602502465,1.0329840941367847,1.0023409056932795,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.011813534110843
2024-10-30,0.992070639131246,0.9960840198977228,0.9986883438242011,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.99561433428439
2024-10-31,0.9672413793103448,1.0136423745358536,1.0156656549535688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9988498029332555
2024-11-01,1.010314156547539,0.998110421680893,1.0015140221677654,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0033128667987323
2024-11-04,0.9912292442293373,0.9813011082829245,1.004677035005966,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9924024625060758
2024-11-05,1.019176757576011,1.068740366938332,1.024216405521172,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0373778433451717
2024-11-06,1.0642999190620597,1.0650157330470815,1.0857142124834491,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0716766215308633
2024-11-07,1.0038422230928818,1.0014272555533403,0.9722464585755086,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9925053124072435
2024-11-08,1.0169458493237191,1.0130650145619062,1.0108118787947244,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.01360758089345
2024-11-11,1.0143998880672953,1.0242100547384148,1.0180710055454927,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0188936494504008
2024-11-12,0.9920418737876292,0.9263677922653499,0.9875310406590687,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9686469022373493
2024-11-13,1.0018158124578942,1.029501738677636,1.0102098399760786,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0138424637038694
2024-11-14,0.9788994230279442,0.9783352111138134,0.9875011256380222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9815785865932598
2024-11-15,0.9920688084824842,1.0114097350696476,1.00183472745298,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0017710903350372
2024-11-18,0.9967687806020477,0.9866874154657198,0.9896553375952197,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9910371778876623
2024-11-19,1.0163764330834395,1.0449640543442396,0.9972241003489603,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0195215292588797
2024-11-20,0.9911188012403568,1.0081470960204528,1.0009712996475562,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0000790656361218
2024-11-21,1.0291016860584172,0.9914812224617344,1.0177427642916819,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0127752242706112
2024-11-22,1.0174147634976445,1.0273942970758927,1.0059627458944638,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0169239354893336
2024-11-25,0.9980657786834938,0.942204150382272,0.9965339951689548,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9789346414115735
2024-11-26,1.001619432195821,1.030123449065552,1.0034496836142797,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0117308549585509
2024-11-27,0.9859258325882727,0.989495165617768,0.9901395108583836,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9885201696881414
2024-11-29,1.0092479858450374,0.9963914871103269,1.0043148974090013,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0033181234547883
2024-12-02,0.9914762174640392,1.0102359363480298,0.9968558459237722,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9995226665786137
2024-12-03,1.004110497950139,0.9833501140468411,1.0002996685363934,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9959200935111243
2024-12-04,1.0100868457545094,1.035641170455846,0.9937081396512049,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0131453852871868
2024-12-05,0.9828618694034043,1.0127418258522383,0.9974443434095904,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9976826795550775
2024-12-06,1.0004581994020447,0.9953466354899662,1.0020870526040766,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9992972958320291
2024-12-09,0.9807120899944444,0.9675044406873213,0.9854057689592995,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.977874099880355
2024-12-10,0.9847004694566233,0.9765548751127701,0.9882361357324265,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9831638267672732
2024-12-11,1.0095399574456128,1.05012354242718,1.0124791768011787,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0240475588913238
2024-12-12,0.9909647225716726,0.9595987620415356,0.9944347147145522,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9816660664425867
2024-12-13,0.9926666349358851,1.0063651635146778,0.9842507163380935,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.994427504929552
2024-12-16,0.9975843571074609,1.017168190922882,1.0028578671440433,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.005870138391462
2024-12-17,0.9772772459475088,0.9722544213481474,0.9884970390895657,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9793429021284072
2024-12-18,0.9655411046150012,0.9658280970348192,0.966681100448903,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9660167673662411
2024-12-19,1.001551665957976,1.049444950365828,0.9929637163266485,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0146534442168176
2024-12-20,1.0073888237290174,1.030401526979344,1.012404720649594,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0167316904526518
2024-12-23,0.9987872632850673,1.0065955305495047,0.997605123654639,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0009959724964035
2024-12-24,1.0113412739990002,1.00687106525471,1.0107178930470806,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0096434107669303
2024-12-26,0.9959595148541063,0.9878487717496921,0.9982377321434414,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9940153395824132
2024-12-27,0.9837429682430532,0.9729792037365754,0.9883178901864578,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9816800207220288
2024-12-30,0.9932759938504045,0.9893949836085536,0.9891427614596868,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9906045796395483
2024-12-31,0.9984656642564318,0.9959726721873788,0.9987594298780518,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.997732588773954
2025-01-02,1.0002712308145187,1.030432105922462,0.9897646002048714,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.006822645647284
2025-01-03,1.0319917807970262,1.0445212174989946,1.0129622427910316,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0298250803623508
2025-01-06,1.0174557679147433,1.0488376476121395,1.0052063570193723,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0238332575154183
2025-01-07,0.9866595577585995,0.9924593107358296,0.9909983361611064,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9900390682185118
2025-01-08,1.0034890794940003,0.9944644688384263,1.0098705909115042,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0026080464146436
2025-01-10,0.9893947315478356,1.0016915845630674,0.9821355358557846,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9910739506555624
2025-01-13,0.9983306739034484,0.9992099981631937,1.0126183715144188,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0033863478603535
2025-01-14,0.9978293121305587,1.0421200704128981,1.014138155939432,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0180291794942962
2025-01-15,1.0071733317659315,1.0124783988907948,1.0143891621794587,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0113469642787283
2025-01-16,1.0076186102403155,1.0102575892162333,1.0035654037501753,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.007147201068908
2025-01-17,1.0031577301381505,1.026624000380759,1.0163970083086669,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0153929129425254
2025-01-21,1.032777083346989,1.036346904140478,1.0133838818258283,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0275026231044317
2025-01-22,1.0380279772541574,1.0266827122582787,0.9942070565432731,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0196392486852364
2025-01-23,0.9958517379934667,1.024841829438085,1.0083024883977105,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0096653519430874
2025-01-24,0.9980793831418688,0.9606588970435783,0.9988973243144084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.985878534833285
2025-01-27,0.8443546499252471,0.7847986947120625,0.9756085940769468,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8682539795714188
2025-01-28,1.0035950968639233,1.0761213359468136,1.005220660001903,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0283123642708798
2025-01-29,1.0157673100366655,0.9947341212155375,0.9993694771778697,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0032903028100242
2025-01-30,1.0299119418683973,1.0840481525838075,1.0571934943792016,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0570511962771354
2025-01-31,0.9979821590081135,0.9737296100009287,1.004489363181771,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9920670440636044
2025-02-03,0.9662113090223411,0.9700438785682888,0.9840464331646256,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9734338735850852
2025-02-04,0.9977488574238909,0.9856790052417824,0.9912758222710506,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.991567894978908
2025-02-05,1.001747692451182,1.0319750356833002,0.9987966717039384,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.01083979994614
2025-02-06,1.0019034355833667,1.0187535547874216,1.0039628941659402,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0082066281789095
2025-02-07,0.9911348652249473,1.0083770523623137,0.9912605327451961,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9969241501108189
2025-02-10,1.0218176313946008,1.0185994082006482,0.995204169000506,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.011873736198585
2025-02-11,0.9894648542541781,0.9685714308428853,1.0005142937843832,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9861835262938154
2025-02-12,0.9790528274306551,0.991284592794122,0.9961967262218556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9888447154822109
2025-02-13,0.9933199061198774,1.0017853836678712,1.022699820585892,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0059350367912134
2025-02-14,1.0044182929449437,0.9926548854991991,1.0092674993368471,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.00211355926033
2025-02-18,1.0127759958750906,1.0153976139027496,0.9931596628534797,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0071110908771066
2025-02-19,0.988215614095347,1.005224373169934,1.008756765806916,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0007322510240655
2025-02-20,0.9980285080548811,0.9586353944215021,0.991319249492308,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9826610506562303
2025-02-21,0.9629234470311513,0.9115880108819312,0.9590343047083917,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.944515254207158
2025-02-24,0.9747116812549084,0.9634927187262013,0.9881704183257989,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9754582727689695
2025-02-25,0.9920646839711637,1.0056346172217605,0.9971019993740686,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9982671001889976
2025-02-26,1.0340811946173019,1.0552424553589752,1.005204073445885,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0315092411407205
2025-02-27,0.9765595443766601,0.9732728857221506,0.9915378380874017,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9804567560620708
2025-02-28,1.0101248837021795,1.0272771106941838,1.0206259564218054,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0193426502727228
2025-03-03,0.9493384746028797,0.9427175649867306,0.973149224743559,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9550684214443897
2025-03-04,1.0027294044083164,0.990790418005079,0.9605571224249425,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9846923149461126
2025-03-05,1.0304776796710646,1.0119141661481763,1.024244027763013,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0222119578607511
2025-03-06,0.9646195064351502,0.9255367611005505,0.9857510202026457,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9586357625794487
2025-03-07,1.0267698586640366,0.986664731991866,1.0060545996227936,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0064963967595653
2025-03-10,0.9777066026119269,0.9337367409049734,0.9556517266641326,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.955698356727011
2025-03-11,1.0169302782540304,1.0521229037745825,1.0075667224209277,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0255399681498467
2025-03-12,1.0344657270221629,1.0509129432426865,1.0031905319839594,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0295230674162696
2025-03-13,0.9714422283066622,1.0052231594329732,0.9649510209654676,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9805388029017009
2025-03-14,1.0349311861387755,1.0445975472715059,1.0274315957971891,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0356534430691569
2025-03-17,1.0123292309403218,1.0584445324727252,1.0225375000380865,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.031103754483711
2025-03-18,0.9778287352606824,0.9607484013520358,0.9916663802777423,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9767478389634868
2025-03-19,1.0134874350455656,1.0528956949058361,1.022079745256206,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0294876250692024
2025-03-20,1.0032931211188534,1.0030672595857217,0.9916033575985973,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993212461010574
2025-03-21,0.9996954804370028,0.9912121040844252,0.9958061037758309,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9955712294324197
2025-03-24,1.0250473119037253,1.0290533329104012,1.0329207619133818,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.029007135575836
2025-03-25,0.9906221430726214,0.9785488263712588,1.0136636729542443,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.994278214132708
2025-03-26,0.9517333241634807,0.9449732795586347,0.9787368031538216,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9584811356253123
2025-03-27,0.9838540608215898,0.9537298882306692,0.9823531394212388,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9733123628244992
2025-03-28,0.9760064528025225,0.999768976177575,0.9603520255338882,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9787091515046619
2025-03-31,0.9914653153933923,1.0077575053361456,1.0106744133024839,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0032990780106739
2025-04-01,1.0179155969584444,1.0339361666076126,1.003306788560545,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0183861840422006
2025-04-02,1.025803895321778,1.0480291742602919,1.0313514970195061,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0350615222005253
2025-04-03,0.9190037704646427,0.8998188601746185,0.8850837863854768,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.901302139008246
2025-04-04,0.9450642072350908,0.9120472417950204,0.9290999848619527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.928737144630688
2025-04-07,1.0240548362072985,1.053742486142573,1.0278795209931213,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0352256144476641
2025-04-08,0.9962368423393891,1.0028663789160337,0.9883944015259064,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958325409271097
2025-04-09,1.1275945955217577,1.1391474752634594,1.1343915925772405,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1337112211208191
2025-04-10,0.9546174334441968,0.9484103543989563,0.9397416187028155,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9475898021819894
2025-04-11,1.0251552938249684,1.0370381489003384,1.0092647923343248,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0238194116865438
2025-04-14,1.0010807512750621,1.0027066496126664,1.0074995809420642,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0037623272765974
2025-04-15,0.997444656240644,1.0194229460146507,0.9976124313118773,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.004826677855724
2025-04-16,0.9712759078797158,0.9987825226179797,0.9845139565067458,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9848574623348137
2025-04-17,0.9968790574928574,0.9867036294252759,1.002770384213136,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.995451023710423
2025-04-21,0.9670173074780474,0.9676401988644151,0.9755614354796694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9700729806073772
2025-04-22,1.0286736641648595,1.041491086437834,1.0353745313662277,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0351797606563071
2025-04-23,1.0327824366754366,1.0307295731715038,1.024988943885274,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.029500317910738
2025-04-24,1.0412102737874034,1.0725995022057304,1.027547607597827,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0471191278636536
2025-04-25,1.0062714006257585,1.0330940120122198,1.0020273750458664,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0137975958946148
2025-04-28,0.9962605464752837,0.9936629959499806,0.9984450178783714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9961228534345452
2025-04-29,1.010252410677382,1.0030535800947604,1.0094625054142583,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0075894987288003
2025-04-30,1.012659613275937,0.999003255876996,1.003849125506505,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.005170664886479
2025-05-01,1.0247645459622763,1.0309314640917198,1.0083626903829113,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0213529001456356
2025-05-02,0.9935359112050436,1.036699872410325,1.0145874349542292,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0149410728565325
2025-05-05,0.9996985905075029,1.0120609604502857,0.9960420604384672,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0026005371320852
2025-05-06,0.9984258082660317,1.0003240697672646,0.9957019028722571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9981505936351843
2025-05-07,1.0137199092208746,1.0139072363060087,1.0148229739855534,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.014150039837479
2025-05-08,1.01601580975984,0.9685111556101706,1.0296619298086713,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0047296317262273
2025-05-09,1.0092170791561792,1.013350238159797,1.012333907862178,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0116337417260512
2025-05-12,1.039435858335732,1.0435054383234212,1.0326904496459115,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0385439154350216
2025-05-13,1.0268869436397459,1.0400835193527758,1.0144445692359811,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0271383440761674
2025-05-14,0.9949810914714303,0.998869232980566,0.9946788705259284,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9961763983259748
2025-05-15,0.9931021013023277,0.98643832869402,0.9967842760798477,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9921082353587317
2025-05-16,1.0068845994788398,1.0025529519043632,1.0115366851852834,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0069914121894954
2025-05-19,1.0006686202097423,1.0433116723052025,0.9983538170443139,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0141113698530861
2025-05-20,0.9968415749205543,1.0077026391614707,1.0011336452458954,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0018926197759734
2025-05-21,0.9819649810589085,1.006643803680056,0.9731342967399249,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9872476938262964
2025-05-22,0.9960910615153307,1.0127806656785738,0.9933058180689978,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0007258484209673
2025-05-23,0.9999687503876153,1.012139902141666,0.9963643185291163,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0028243236861325
2025-05-27,1.0221143590783057,1.0153318618093423,1.0243525136136429,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.020599578167097
2025-05-28,0.9924122670732223,1.02863140844081,0.9931287790270064,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0047241515136793
2025-05-29,0.9973592142595984,0.9714645604742086,1.0013956902415888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9900731549917986
2025-05-30,0.9858072334389131,1.003841488924237,0.9962083307843624,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9952856843825042
2025-06-02,0.9958148656535045,1.025751608586413,0.9933803320189089,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.004982268752942
2025-06-03,1.021890507090982,1.0160978080622685,1.0066788846844388,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0148890666125632
2025-06-04,1.00380562554585,0.9901820065847046,1.0006469523865273,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9982115281723605
2025-06-05,0.9981656104100075,0.9921741296718161,0.995234067099411,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9951912690604114
2025-06-06,1.0152230134737603,1.0014246819710095,1.0140338724721503,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.01022718930564
2025-06-09,0.9829837098405521,0.9896907320512915,0.9979440835859893,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9902061751592776
2025-06-10,0.9951812952958716,0.9693958758756105,1.0015675388583012,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.988714903343261
2025-06-11,1.004533643421747,1.0390277039691045,1.0012220807360601,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.014927809375637
2025-06-12,1.0142150644708503,1.0086872506270383,0.9927205489809713,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.00520762135962
2025-06-13,0.9797784232779292,0.9810937277849263,0.9808506477931714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9805742662853423
2025-06-16,1.0443368924314644,1.019709511540023,1.011848522789031,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0252983089201728
2025-06-17,0.9778110983690345,1.001598749836931,0.9854495188908816,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9882864556989489
2025-06-18,1.0131615166913899,1.003130996382252,1.0001226195847737,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0054717108861384
2025-06-20,0.9891595827899711,0.993410708072012,1.000674655374086,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9944149820786896
2025-06-23,1.0051929164354836,1.0265319319637944,1.017602971915134,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0164426067714707
2025-06-24,1.0309654743783163,1.0219252183328966,1.0166059911851317,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0231655612987813
2025-06-25,0.9973489303086238,0.9840068664993109,0.9974231344051081,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9929263104043475
2025-06-26,1.016912680190715,1.0082359942555763,1.0270226467549926,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.017390440400428
2025-06-27,1.0146204884763947,1.0253544507473065,1.0127655317381337,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0175801569872782
2025-06-30,1.0106445998543243,1.0182622226151117,0.9970450202034352,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0086506142242904
2025-07-01,0.9945377117886287,0.9562504688977317,1.0068864766163186,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9858915524342262
